case,kind,product_under_test,param,day,product,pnl
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,MICROCHIP_TRIANGLE,10233
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,OXYGEN_SHAKE_CHOCOLATE,10434
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,OXYGEN_SHAKE_EVENING_BREATH,7882
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,OXYGEN_SHAKE_GARLIC,-1318
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,OXYGEN_SHAKE_MINT,0
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,OXYGEN_SHAKE_MORNING_BREATH,2750
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,PANEL_1X2,0
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,PANEL_1X4,4839
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,PANEL_2X2,5525
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,PANEL_2X4,6302
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,PANEL_4X4,0
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,PEBBLES_L,3870
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,PEBBLES_M,0
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,PEBBLES_S,5188
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,PEBBLES_XL,38715
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,PEBBLES_XS,-4740
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,ROBOT_DISHES,10932
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,ROBOT_IRONING,20920
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,ROBOT_LAUNDRY,4835
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,ROBOT_MOPPING,-4805
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,ROBOT_VACUUMING,13873
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,SLEEP_POD_COTTON,10402
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,SLEEP_POD_LAMB_WOOL,6585
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,SLEEP_POD_NYLON,7216
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,SLEEP_POD_POLYESTER,-238
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,SLEEP_POD_SUEDE,11197
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,SNACKPACK_CHOCOLATE,9670
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,SNACKPACK_PISTACHIO,6570
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,SNACKPACK_RASPBERRY,10530
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,SNACKPACK_STRAWBERRY,2710
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,SNACKPACK_VANILLA,7334
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,TRANSLATOR_ASTRO_BLACK,8967
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,TRANSLATOR_ECLIPSE_CHARCOAL,13679
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,TRANSLATOR_GRAPHITE_MIST,3246
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,TRANSLATOR_SPACE_GRAY,0
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,TRANSLATOR_VOID_BLUE,6956
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,UV_VISOR_AMBER,10176
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,UV_VISOR_MAGENTA,10135
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,UV_VISOR_ORANGE,2516
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,UV_VISOR_RED,3688
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,3,UV_VISOR_YELLOW,8065
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,GALAXY_SOUNDS_BLACK_HOLES,15710
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,GALAXY_SOUNDS_DARK_MATTER,17479
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,GALAXY_SOUNDS_PLANETARY_RINGS,-6442
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,GALAXY_SOUNDS_SOLAR_FLAMES,16360
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,GALAXY_SOUNDS_SOLAR_WINDS,11785
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,MICROCHIP_CIRCLE,11709
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,MICROCHIP_OVAL,18905
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,MICROCHIP_RECTANGLE,19251
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,MICROCHIP_SQUARE,-20836
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,MICROCHIP_TRIANGLE,14252
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,OXYGEN_SHAKE_CHOCOLATE,5335
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,OXYGEN_SHAKE_EVENING_BREATH,12376
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,OXYGEN_SHAKE_GARLIC,21387
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,OXYGEN_SHAKE_MINT,0
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,OXYGEN_SHAKE_MORNING_BREATH,8346
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,PANEL_1X2,0
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,PANEL_1X4,9532
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,PANEL_2X2,1919
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,PANEL_2X4,11239
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,PANEL_4X4,0
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,PEBBLES_L,1635
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,PEBBLES_M,0
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,PEBBLES_S,23192
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,PEBBLES_XL,68520
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,PEBBLES_XS,7821
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,ROBOT_DISHES,-2119
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,ROBOT_IRONING,-2050
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,ROBOT_LAUNDRY,3695
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,ROBOT_MOPPING,7796
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,ROBOT_VACUUMING,-3122
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,SLEEP_POD_COTTON,8535
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,SLEEP_POD_LAMB_WOOL,19185
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,SLEEP_POD_NYLON,5290
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,SLEEP_POD_POLYESTER,6254
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,SLEEP_POD_SUEDE,-3255
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,SNACKPACK_CHOCOLATE,6019
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,SNACKPACK_PISTACHIO,762
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,SNACKPACK_RASPBERRY,10055
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,SNACKPACK_STRAWBERRY,3414
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,SNACKPACK_VANILLA,7290
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,TRANSLATOR_ASTRO_BLACK,2997
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,TRANSLATOR_ECLIPSE_CHARCOAL,13841
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,TRANSLATOR_GRAPHITE_MIST,18999
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,TRANSLATOR_SPACE_GRAY,0
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,TRANSLATOR_VOID_BLUE,5676
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,UV_VISOR_AMBER,1640
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,UV_VISOR_MAGENTA,5665
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,UV_VISOR_ORANGE,9666
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,UV_VISOR_RED,5432
add_mr_mm__PEBBLES_XS,add_mr_mm,PEBBLES_XS,normal,4,UV_VISOR_YELLOW,5360
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,GALAXY_SOUNDS_BLACK_HOLES,16489
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,GALAXY_SOUNDS_DARK_MATTER,5538
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,GALAXY_SOUNDS_PLANETARY_RINGS,23700
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,GALAXY_SOUNDS_SOLAR_FLAMES,18066
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,GALAXY_SOUNDS_SOLAR_WINDS,965
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,MICROCHIP_CIRCLE,523
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,MICROCHIP_OVAL,5618
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,MICROCHIP_RECTANGLE,16141
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,MICROCHIP_SQUARE,24261
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,MICROCHIP_TRIANGLE,6325
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,OXYGEN_SHAKE_CHOCOLATE,9314
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,OXYGEN_SHAKE_EVENING_BREATH,2117
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,OXYGEN_SHAKE_GARLIC,19621
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,OXYGEN_SHAKE_MINT,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,OXYGEN_SHAKE_MORNING_BREATH,4125
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,PANEL_1X2,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,PANEL_1X4,16825
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,PANEL_2X2,7060
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,PANEL_2X4,4812
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,PANEL_4X4,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,PEBBLES_L,20786
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,PEBBLES_M,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,PEBBLES_S,20129
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,PEBBLES_XL,19620
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,PEBBLES_XS,5685
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,ROBOT_DISHES,8067
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,ROBOT_IRONING,4670
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,ROBOT_LAUNDRY,6149
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,ROBOT_MOPPING,4728
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,ROBOT_VACUUMING,-1758
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,SLEEP_POD_COTTON,13278
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,SLEEP_POD_LAMB_WOOL,7141
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,SLEEP_POD_NYLON,2191
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,SLEEP_POD_POLYESTER,17615
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,SLEEP_POD_SUEDE,10064
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,SNACKPACK_CHOCOLATE,4884
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,SNACKPACK_PISTACHIO,7750
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,SNACKPACK_RASPBERRY,13450
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,SNACKPACK_STRAWBERRY,2606
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,SNACKPACK_VANILLA,6080
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,TRANSLATOR_ASTRO_BLACK,-1136
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,TRANSLATOR_ECLIPSE_CHARCOAL,-2587
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,TRANSLATOR_GRAPHITE_MIST,226
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,TRANSLATOR_SPACE_GRAY,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,TRANSLATOR_VOID_BLUE,5339
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,UV_VISOR_AMBER,13933
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,UV_VISOR_MAGENTA,17813
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,UV_VISOR_ORANGE,4325
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,UV_VISOR_RED,7582
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,2,UV_VISOR_YELLOW,4356
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,GALAXY_SOUNDS_BLACK_HOLES,6391
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,GALAXY_SOUNDS_DARK_MATTER,1162
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,GALAXY_SOUNDS_PLANETARY_RINGS,2414
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,GALAXY_SOUNDS_SOLAR_FLAMES,9240
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,GALAXY_SOUNDS_SOLAR_WINDS,13780
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,MICROCHIP_CIRCLE,-862
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,MICROCHIP_OVAL,18822
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,MICROCHIP_RECTANGLE,3904
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,MICROCHIP_SQUARE,32872
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,MICROCHIP_TRIANGLE,10233
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,OXYGEN_SHAKE_CHOCOLATE,10434
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,OXYGEN_SHAKE_EVENING_BREATH,7882
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,OXYGEN_SHAKE_GARLIC,-1318
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,OXYGEN_SHAKE_MINT,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,OXYGEN_SHAKE_MORNING_BREATH,2750
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,PANEL_1X2,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,PANEL_1X4,4839
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,PANEL_2X2,5525
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,PANEL_2X4,6302
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,PANEL_4X4,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,PEBBLES_L,3870
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,PEBBLES_M,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,PEBBLES_S,5188
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,PEBBLES_XL,38715
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,PEBBLES_XS,2205
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,ROBOT_DISHES,10932
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,ROBOT_IRONING,20920
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,ROBOT_LAUNDRY,4835
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,ROBOT_MOPPING,-4805
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,ROBOT_VACUUMING,13873
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,SLEEP_POD_COTTON,10402
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,SLEEP_POD_LAMB_WOOL,6585
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,SLEEP_POD_NYLON,7216
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,SLEEP_POD_POLYESTER,-238
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,SLEEP_POD_SUEDE,11197
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,SNACKPACK_CHOCOLATE,9670
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,SNACKPACK_PISTACHIO,6570
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,SNACKPACK_RASPBERRY,10530
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,SNACKPACK_STRAWBERRY,2710
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,SNACKPACK_VANILLA,7334
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,TRANSLATOR_ASTRO_BLACK,8967
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,TRANSLATOR_ECLIPSE_CHARCOAL,13679
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,TRANSLATOR_GRAPHITE_MIST,3246
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,TRANSLATOR_SPACE_GRAY,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,TRANSLATOR_VOID_BLUE,6956
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,UV_VISOR_AMBER,10176
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,UV_VISOR_MAGENTA,10135
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,UV_VISOR_ORANGE,2516
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,UV_VISOR_RED,3688
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,3,UV_VISOR_YELLOW,8065
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,GALAXY_SOUNDS_BLACK_HOLES,15710
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,GALAXY_SOUNDS_DARK_MATTER,17479
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,GALAXY_SOUNDS_PLANETARY_RINGS,-6442
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,GALAXY_SOUNDS_SOLAR_FLAMES,16360
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,GALAXY_SOUNDS_SOLAR_WINDS,11785
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,MICROCHIP_CIRCLE,11709
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,MICROCHIP_OVAL,18905
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,MICROCHIP_RECTANGLE,19251
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,MICROCHIP_SQUARE,-20836
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,MICROCHIP_TRIANGLE,14252
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,OXYGEN_SHAKE_CHOCOLATE,5335
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,OXYGEN_SHAKE_EVENING_BREATH,12376
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,OXYGEN_SHAKE_GARLIC,21387
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,OXYGEN_SHAKE_MINT,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,OXYGEN_SHAKE_MORNING_BREATH,8346
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,PANEL_1X2,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,PANEL_1X4,9532
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,PANEL_2X2,1919
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,PANEL_2X4,11239
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,PANEL_4X4,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,PEBBLES_L,1635
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,PEBBLES_M,0
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,PEBBLES_S,23192
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,PEBBLES_XL,68520
add_mr_mm_reduce__PEBBLES_XS,add_mr_mm_reduce,PEBBLES_XS,reduce,4,PEBBLES_XS,5528
